Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784634560,100,,Aggregated,20.000000,0.200000,3100,3300,3500,3600,3900,4100,4300,4500,4800,4800,4800,965,17,3100,2859.10818550523,69.33292699977756,4756.865218980238,285.02694300518135
1784634561,100,,Aggregated,20.000000,0.200000,3100,3300,3500,3600,3800,4100,4300,4500,4800,4800,4800,988,17,3100,2858.5642354013457,69.33292699977756,4756.865218980238,284.4706477732793
1784634562,100,,Aggregated,19.400000,0.100000,3100,3300,3500,3600,3800,4100,4300,4500,4700,4800,4800,1007,17,3100,2861.3902883282913,69.33292699977756,4756.865218980238,283.63753723932473
1784634563,100,,Aggregated,19.100000,0.100000,3100,3300,3500,3600,3800,4100,4300,4500,4700,4800,4800,1028,18,3100,2866.214568897494,69.33292699977756,4756.865218980238,284.64980544747084
1784634564,100,,Aggregated,19.300000,0.000000,3100,3300,3500,3600,3800,4100,4300,4500,4700,4800,4800,1045,18,3100,2866.545544771824,69.33292699977756,4756.865218980238,283.92057416267943
1784634565,100,,Aggregated,19.300000,0.100000,3100,3300,3500,3600,3800,4100,4300,4500,4700,4800,4800,1066,18,3100,2873.1268279357782,69.33292699977756,4756.865218980238,284.7439024390244
1784634566,100,,Aggregated,19.500000,0.100000,3100,3300,3400,3600,3800,4100,4300,4500,4700,4800,4800,1096,19,3100,2873.265732560706,69.33292699977756,4756.865218980238,284.9543795620438
1784634567,100,,Aggregated,19.900000,0.100000,3100,3300,3400,3600,3800,4100,4300,4500,4700,4800,4800,1118,20,3100,2866.111605582717,69.33292699977756,4756.865218980238,284.7593917710197
1784634568,100,,Aggregated,20.800000,0.100000,3100,3300,3400,3600,3800,4100,4300,4500,4700,4800,4800,1139,20,3100,2861.1706957388246,69.33292699977756,4756.865218980238,285.90869183494294
1784634569,100,,Aggregated,20.900000,0.200000,3100,3200,3400,3500,3800,4100,4300,4500,4700,4800,4800,1159,20,3100,2851.256094151462,69.33292699977756,4756.865218980238,284.7230371009491
1784634570,100,,Aggregated,20.700000,0.300000,3000,3200,3400,3500,3800,4100,4300,4500,4700,4800,4800,1179,20,3000,2843.7288114610274,69.33292699977756,4756.865218980238,284.323155216285
1784634571,100,,Aggregated,21.000000,0.300000,3000,3200,3400,3500,3800,4100,4300,4500,4700,4800,4800,1200,20,3000,2839.895097575504,69.33292699977756,4756.865218980238,284.4458333333333
1784634572,100,,Aggregated,21.300000,0.300000,3000,3200,3400,3500,3800,4000,4300,4500,4700,4800,4800,1213,20,3000,2840.73708658336,69.33292699977756,4756.865218980238,283.77411376751854
1784634573,100,,Aggregated,21.800000,0.300000,3000,3200,3400,3500,3700,4000,4300,4500,4700,4800,4800,1231,20,3000,2845.1292970126365,69.33292699977756,4756.865218980238,282.98375304630383
1784634574,100,,Aggregated,21.100000,0.300000,3000,3200,3400,3500,3700,4000,4300,4500,4700,4800,4800,1257,20,3000,2851.3003253186457,69.33292699977756,4756.865218980238,282.5361972951472
1784634575,100,,Aggregated,20.500000,0.200000,3000,3200,3400,3500,3700,4000,4300,4500,4700,4800,4800,1279,20,3000,2855.6197283155752,69.33292699977756,4756.865218980238,283.1587177482408
1784634576,100,,Aggregated,20.700000,0.200000,3000,3200,3400,3500,3700,4000,4300,4400,4700,4800,4800,1304,20,3000,2855.2665075036325,69.33292699977756,4756.865218980238,282.8696319018405
1784634577,100,,Aggregated,21.300000,0.200000,3000,3200,3400,3500,3700,4000,4300,4400,4700,4800,4800,1326,20,3000,2851.5273549047383,69.33292699977756,4756.865218980238,282.61538461538464
1784634578,100,,Aggregated,21.400000,0.200000,3000,3200,3400,3500,3700,4000,4300,4400,4700,4800,4800,1345,20,3000,2847.9840884592395,69.33292699977756,4756.865218980238,283.07806691449815
1784634579,100,,Aggregated,20.500000,0.100000,3000,3200,3400,3500,3700,4000,4300,4400,4700,4800,4800,1363,20,3000,2845.925394845666,69.33292699977756,4756.865218980238,282.41085840058696
1784634580,100,,Aggregated,21.200000,0.000000,3000,3200,3300,3400,3700,4000,4300,4400,4700,4800,4800,1385,20,3000,2844.500061588172,69.33292699977756,4756.865218980238,282.9472924187726
1784634581,100,,Aggregated,20.400000,0.000000,3000,3200,3300,3400,3700,4000,4300,4400,4700,4800,4800,1404,20,3000,2848.132551996891,69.33292699977756,4756.865218980238,281.97435897435895
1784634582,100,,Aggregated,20.600000,0.000000,3000,3200,3300,3400,3700,4000,4300,4400,4700,4800,4800,1422,20,3000,2850.472488086932,69.33292699977756,4756.865218980238,282.612517580872
1784634583,100,,Aggregated,20.200000,0.000000,3000,3200,3300,3400,3700,4000,4300,4400,4700,4800,4800,1456,20,3000,2848.0470255333757,69.33292699977756,4756.865218980238,284.885989010989
1784634584,100,,Aggregated,20.700000,0.000000,3000,3200,3300,3400,3700,4000,4300,4400,4700,4800,4800,1476,20,3000,2841.8908115294776,69.33292699977756,4756.865218980238,285.3421409214092
1784634585,100,,Aggregated,21.200000,0.000000,3000,3200,3300,3400,3700,4000,4300,4400,4700,4800,4800,1499,20,3000,2835.63504462077,69.33292699977756,4756.865218980238,286.5043362241494
1784634586,100,,Aggregated,21.900000,0.000000,3000,3200,3300,3400,3700,4000,4300,4300,4700,4800,4800,1520,20,3000,2828.111720729968,69.33292699977756,4756.865218980238,286.3236842105263
1784634587,100,,Aggregated,22.000000,0.000000,3000,3200,3300,3400,3700,4000,4300,4300,4700,4800,4800,1541,20,3000,2822.8355781853243,69.33292699977756,4756.865218980238,286.1771576898118
1784634588,100,,Aggregated,21.300000,0.000000,3000,3200,3300,3400,3700,4000,4200,4300,4700,4800,4800,1554,20,3000,2822.405751678595,69.33292699977756,4756.865218980238,286.18146718146716
1784634589,100,,Aggregated,21.600000,0.000000,3000,3200,3300,3400,3700,4000,4200,4300,4700,4800,4800,1571,20,3000,2827.8934793198882,69.33292699977756,4756.865218980238,286.7167409293444
1784634590,100,,Aggregated,21.300000,0.000000,3000,3200,3300,3400,3700,4000,4200,4300,4700,4800,4800,1591,20,3000,2832.4382587401597,69.33292699977756,4756.865218980238,286.39094908862353
1784634591,100,,Aggregated,20.600000,0.000000,3000,3200,3300,3400,3700,3900,4200,4300,4700,4800,4800,1613,20,3000,2836.7349868236524,69.33292699977756,4756.865218980238,286.5567265964042
1784634592,100,,Aggregated,20.400000,0.000000,3000,3200,3300,3400,3700,3900,4200,4300,4700,4800,4800,1632,20,3000,2842.8098807515794,69.33292699977756,4756.865218980238,286.6924019607843
1784634593,100,,Aggregated,20.700000,0.000000,3000,3200,3300,3400,3700,3900,4200,4300,4700,4800,4800,1654,21,3000,2849.4840713836625,69.33292699977756,4756.865218980238,287.7690447400242
1784634594,100,,Aggregated,20.600000,0.000000,3000,3200,3300,3400,3700,3900,4200,4300,4700,4800,4800,1678,21,3000,2849.7108145474,69.33292699977756,4756.865218980238,288.5715137067938
1784634595,100,,Aggregated,20.600000,0.000000,3000,3200,3300,3400,3700,3900,4200,4300,4700,4800,4800,1697,21,3000,2849.2468950680764,69.33292699977756,4756.865218980238,288.94991160872127
1784634596,100,,Aggregated,20.100000,0.100000,3000,3200,3300,3400,3700,3900,4200,4300,4700,4800,4800,1714,21,3000,2848.4240609740855,69.33292699977756,4756.865218980238,288.91540256709453
1784634597,100,,Aggregated,19.800000,0.100000,3000,3200,3300,3400,3700,3900,4200,4300,4700,4800,4800,1732,22,3000,2849.793151050027,69.33292699977756,4756.865218980238,288.8891454965358
1784634598,100,,Aggregated,19.800000,0.100000,3000,3200,3300,3400,3700,3900,4200,4300,4700,4800,4800,1755,22,3000,2851.9343631468114,69.33292699977756,4756.865218980238,289.7270655270655
1784634599,100,,Aggregated,19.300000,0.100000,3000,3200,3300,3400,3700,3900,4200,4300,4700,4800,4800,1774,22,3000,2855.059575807601,69.33292699977756,4756.865218980238,289.5710259301015
1784634600,100,,Aggregated,19.100000,0.200000,3000,3200,3300,3400,3700,3900,4200,4300,4700,4800,4800,1790,22,3000,2860.3615437595613,69.33292699977756,4756.865218980238,289.1078212290503
1784634601,100,,Aggregated,20.400000,0.200000,3000,3200,3300,3400,3700,3900,4200,4300,4700,4800,4800,1813,22,3000,2867.632458056033,69.33292699977756,4756.865218980238,290.300055157198
1784634602,100,,Aggregated,20.100000,0.200000,3000,3200,3300,3400,3700,3900,4200,4300,4700,4800,4800,1835,22,3000,2870.23911997795,69.33292699977756,4756.865218980238,290.97602179836514
1784634603,100,,Aggregated,19.900000,0.200000,3000,3200,3300,3400,3700,3900,4200,4300,4700,4800,4800,1859,22,3000,2867.8708151767837,69.33292699977756,4756.865218980238,290.684238838085
1784634604,100,,Aggregated,19.900000,0.200000,3000,3200,3300,3400,3700,3900,4200,4300,4700,4800,4800,1884,22,3000,2862.8721180990756,69.33292699977756,4756.865218980238,290.71974522292993
1784634605,100,,Aggregated,20.300000,0.200000,3000,3200,3300,3400,3600,3900,4200,4300,4700,4800,4800,1901,22,3000,2859.628928702569,69.33292699977756,4756.865218980238,290.7559179379274
1784634606,100,,Aggregated,20.500000,0.100000,3000,3200,3300,3400,3600,3900,4200,4300,4700,4800,4800,1918,22,3000,2857.830412205235,69.33292699977756,4756.865218980238,290.62773722627736
1784634607,100,,Aggregated,20.500000,0.100000,3000,3200,3300,3400,3600,3900,4200,4300,4700,4800,4800,1937,22,3000,2858.692116821703,69.33292699977756,4756.865218980238,291.0371708828085
1784634608,100,,Aggregated,20.400000,0.100000,3000,3200,3300,3400,3600,3900,4200,4300,4700,4800,4800,1953,22,3000,2861.651424279898,69.33292699977756,4756.865218980238,290.8643113159242
1784634609,100,,Aggregated,20.500000,0.100000,3000,3200,3300,3400,3600,3900,4200,4300,4700,4800,4800,1975,23,3000,2869.4739140388056,69.33292699977756,4756.865218980238,290.9858227848101
1784634610,100,,Aggregated,20.300000,0.000000,3000,3200,3300,3400,3700,3900,4200,4300,4700,4800,4800,1993,23,3000,2875.4212563791802,69.33292699977756,4756.865218980238,291.4244856999498
1784634611,100,,Aggregated,19.800000,0.000000,3000,3200,3300,3400,3700,3900,4200,4300,4700,4800,4800,2007,23,3000,2881.237321089051,69.33292699977756,4756.865218980238,290.7154957648231
1784634612,100,,Aggregated,20.200000,0.100000,3000,3200,3400,3400,3700,3900,4200,4300,4700,4800,4800,2027,23,3000,2890.4401662642895,69.33292699977756,4756.865218980238,290.8978786383818
1784634613,100,,Aggregated,19.900000,0.100000,3000,3200,3400,3400,3700,3900,4200,4300,4700,4800,4800,2048,23,3000,2895.352689351913,69.33292699977756,4756.865218980238,291.88818359375
1784634614,100,,Aggregated,19.300000,0.100000,3000,3200,3400,3400,3700,3900,4200,4300,4700,4800,4800,2069,23,3000,2900.9440206920403,69.33292699977756,4756.865218980238,290.983566940551
1784634615,100,,Aggregated,18.800000,0.100000,3000,3200,3400,3400,3700,3900,4200,4300,4700,4800,4800,2087,23,3000,2903.269557989833,69.33292699977756,4756.865218980238,291.12553905126975
1784634616,100,,Aggregated,18.700000,0.100000,3000,3200,3400,3400,3700,3900,4200,4300,4700,4800,4800,2111,23,3000,2905.894047138742,69.33292699977756,4756.865218980238,291.5281856939839
1784634617,100,,Aggregated,18.400000,0.100000,3000,3200,3400,3400,3700,3900,4200,4300,4700,4800,4800,2131,23,3000,2905.277581819262,69.33292699977756,4756.865218980238,291.7827311121539
1784634618,100,,Aggregated,18.600000,0.100000,3000,3200,3400,3400,3700,3900,4200,4300,4700,4800,4800,2150,23,3000,2905.2551347692524,69.33292699977756,4756.865218980238,291.63302325581395
1784634619,100,,Aggregated,19.300000,0.100000,3000,3200,3300,3400,3700,3900,4200,4300,4700,4800,4800,2182,23,3000,2901.8409108171236,69.33292699977756,4756.865218980238,292.2465627864345
1784634620,100,,Aggregated,19.300000,0.100000,3000,3200,3300,3400,3700,3900,4200,4300,4700,4800,4800,2204,23,3000,2895.204311233625,69.33292699977756,4756.865218980238,292.21460980036295
1784634621,100,,Aggregated,19.600000,0.100000,3000,3200,3300,3400,3700,3900,4200,4300,4700,4800,4800,2222,23,3000,2890.5454435075812,69.33292699977756,4756.865218980238,292.4878487848785
1784634622,100,,Aggregated,21.000000,0.000000,3000,3200,3300,3400,3700,3900,4200,4300,4700,4800,4800,2243,23,3000,2887.30060354608,69.33292699977756,4756.865218980238,292.3450735621935
1784634623,100,,Aggregated,21.200000,0.000000,3000,3200,3300,3400,3700,3900,4200,4300,4700,4800,4800,2255,24,3000,2886.170696343625,69.33292699977756,4756.865218980238,291.8678492239468
