Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784634669,100,,Aggregated,35.900000,0.500000,650,820,960,1000,1300,1400,1700,1700,2000,2000,2000,997,6,650,669.2914450894939,2.94010600191541,1964.934881980298,285.6108324974925
1784634670,100,,Aggregated,36.500000,0.400000,650,830,970,1100,1300,1400,1700,1700,1900,2000,2000,1027,6,650,676.7617039204321,2.94010600191541,1964.934881980298,285.68743914313535
1784634671,100,,Aggregated,36.000000,0.400000,660,840,980,1100,1300,1400,1700,1800,1900,2000,2000,1059,6,660,686.6059172418963,2.94010600191541,1964.934881980298,284.2851746931067
1784634672,100,,Aggregated,35.500000,0.400000,660,850,990,1100,1300,1500,1700,1800,1900,2000,2000,1089,7,660,698.629284550263,2.94010600191541,1964.934881980298,284.1028466483012
1784634673,100,,Aggregated,35.100000,0.400000,670,860,1000,1100,1300,1600,1800,1900,2300,2300,2300,1124,7,670,714.3046210161713,2.94010600191541,2303.9262800011784,283.5685053380783
1784634674,100,,Aggregated,34.600000,0.400000,670,870,1000,1100,1400,1700,1800,1900,2300,2300,2300,1162,7,670,725.2231498642152,2.94010600191541,2303.9262800011784,285.22805507745267
1784634675,100,,Aggregated,33.700000,0.300000,680,880,1100,1200,1400,1700,1800,1900,2300,2300,2300,1203,7,680,733.9997335246816,2.94010600191541,2303.9262800011784,287.0274314214464
1784634676,100,,Aggregated,34.600000,0.300000,680,890,1100,1200,1400,1700,1800,1900,2300,2300,2300,1236,8,680,734.2785219038608,2.94010600191541,2303.9262800011784,286.7653721682848
1784634677,100,,Aggregated,35.000000,0.300000,680,900,1100,1200,1400,1700,1900,2000,2300,2300,2300,1263,8,680,742.9878282321006,2.94010600191541,2303.9262800011784,287.22169437846395
1784634678,100,,Aggregated,34.500000,0.300000,690,920,1100,1200,1400,1700,1900,2000,2300,2300,2300,1300,9,690,755.2799446277696,2.94010600191541,2303.9262800011784,287.86
1784634679,100,,Aggregated,33.000000,0.200000,690,930,1100,1200,1500,1700,1900,2000,2300,2300,2300,1337,9,690,760.4170503688101,2.94010600191541,2303.9262800011784,288.6940912490651
1784634680,100,,Aggregated,33.300000,0.300000,690,940,1100,1200,1500,1700,1900,2000,2300,2300,2300,1375,10,690,758.5988315463236,2.94010600191541,2303.9262800011784,288.1621818181818
1784634681,100,,Aggregated,34.000000,0.300000,690,950,1100,1200,1500,1700,1900,2000,2300,2300,2300,1412,10,690,757.67536268425,2.94010600191541,2303.9262800011784,289.79320113314446
1784634682,100,,Aggregated,34.800000,0.400000,690,930,1100,1200,1500,1700,1900,2000,2300,2300,2300,1448,11,690,754.7876694192563,2.94010600191541,2303.9262800011784,289.52762430939225
1784634683,100,,Aggregated,35.100000,0.400000,680,920,1100,1200,1500,1700,1900,2000,2300,2300,2300,1493,12,680,750.2619558192264,2.94010600191541,2303.9262800011784,289.9685197588748
1784634684,100,,Aggregated,35.600000,0.400000,680,920,1100,1200,1500,1700,1900,2000,2300,2300,2300,1528,12,680,746.0345831048147,2.94010600191541,2303.9262800011784,290.6348167539267
1784634685,100,,Aggregated,36.900000,0.500000,680,920,1100,1200,1500,1700,1900,2000,2300,2300,2300,1561,12,680,746.5736797303325,2.94010600191541,2303.9262800011784,290.5060858424087
1784634686,100,,Aggregated,35.800000,0.500000,680,930,1100,1200,1500,1700,1900,2000,2300,2300,2300,1602,12,680,745.5206701541853,2.94010600191541,2303.9262800011784,290.65355805243445
1784634687,100,,Aggregated,36.000000,0.500000,680,920,1100,1200,1500,1700,1900,2000,2300,2300,2300,1637,13,680,742.3887866640292,2.94010600191541,2303.9262800011784,289.3817959682346
1784634688,100,,Aggregated,36.900000,0.400000,680,920,1100,1200,1400,1700,1900,2000,2300,2300,2300,1676,13,680,741.2936227864084,2.94010600191541,2303.9262800011784,289.5966587112172
1784634689,100,,Aggregated,37.300000,0.400000,680,920,1100,1200,1400,1700,1900,2000,2300,2300,2300,1719,13,680,738.1252834409905,2.94010600191541,2303.9262800011784,290.78126817917394
1784634690,100,,Aggregated,37.700000,0.400000,670,910,1100,1200,1400,1600,1900,2000,2300,2300,2300,1744,13,670,736.6174826565839,2.94010600191541,2303.9262800011784,290.1215596330275
1784634691,100,,Aggregated,38.000000,0.400000,670,910,1100,1200,1400,1600,1900,2000,2300,2300,2300,1782,14,670,737.8516155325942,2.94010600191541,2303.9262800011784,289.31537598204267
1784634692,100,,Aggregated,37.000000,0.300000,680,910,1100,1200,1400,1600,1900,2000,2300,2300,2300,1825,15,680,738.4907676319094,2.94010600191541,2303.9262800011784,288.4290410958904
1784634693,100,,Aggregated,36.800000,0.400000,680,920,1100,1200,1400,1600,1800,2000,2300,2300,2300,1860,15,680,735.9278938603795,2.94010600191541,2303.9262800011784,289.58924731182793
1784634694,100,,Aggregated,37.200000,0.400000,680,920,1100,1200,1400,1600,1800,2000,2300,2300,2300,1891,15,680,736.8372826579855,2.94010600191541,2303.9262800011784,289.39450026441034
1784634695,100,,Aggregated,37.000000,0.300000,680,920,1100,1200,1400,1600,1800,2000,2300,2300,2300,1923,15,680,738.8442754936633,2.94010600191541,2303.9262800011784,289.0582423296932
1784634696,100,,Aggregated,36.800000,0.300000,690,920,1100,1200,1400,1600,1800,2000,2300,2300,2300,1967,15,690,741.1716261277121,2.94010600191541,2303.9262800011784,289.07524148449414
1784634697,100,,Aggregated,35.900000,0.300000,690,910,1100,1200,1400,1600,1800,1900,2200,2300,2300,2012,15,690,736.553887756021,2.94010600191541,2303.9262800011784,290.0263419483101
1784634698,100,,Aggregated,35.900000,0.300000,680,900,1100,1100,1400,1600,1800,1900,2200,2300,2300,2055,16,680,728.8278258170529,2.94010600191541,2303.9262800011784,289.6223844282238
1784634699,100,,Aggregated,37.400000,0.300000,670,900,1100,1100,1400,1600,1800,1900,2200,2300,2300,2081,16,670,724.9566659808144,2.94010600191541,2303.9262800011784,289.27823161941376
1784634700,100,,Aggregated,37.000000,0.300000,670,900,1100,1100,1400,1600,1800,1900,2200,2300,2300,2126,16,670,724.3276129049943,2.94010600191541,2303.9262800011784,289.8908748824083
1784634701,100,,Aggregated,36.200000,0.300000,670,890,1000,1100,1400,1600,1800,1900,2200,2300,2300,2166,16,670,721.8467439492447,2.94010600191541,2303.9262800011784,289.6735918744229
1784634702,100,,Aggregated,37.600000,0.300000,670,890,1000,1100,1400,1600,1800,1900,2200,2300,2300,2201,16,670,719.259909426652,2.94010600191541,2303.9262800011784,289.50068150840525
1784634703,100,,Aggregated,38.600000,0.200000,670,880,1000,1100,1400,1600,1800,1900,2200,2300,2300,2233,18,670,718.5227574205649,2.94010600191541,2303.9262800011784,289.4733542319749
1784634704,100,,Aggregated,38.100000,0.100000,670,890,1000,1100,1400,1600,1800,1900,2200,2300,2300,2274,18,670,721.0055430840789,2.94010600191541,2303.9262800011784,289.76956904133687
1784634705,100,,Aggregated,37.000000,0.300000,670,880,1000,1100,1400,1600,1800,1900,2200,2300,2300,2316,19,670,719.5829021684514,2.94010600191541,2303.9262800011784,289.7094127806563
1784634706,100,,Aggregated,38.000000,0.300000,670,880,1000,1100,1400,1600,1800,1900,2200,2300,2300,2340,19,670,719.5155396325584,2.94010600191541,2303.9262800011784,289.4619658119658
1784634707,100,,Aggregated,39.500000,0.400000,670,890,1000,1100,1400,1600,1800,1900,2200,2300,2300,2366,19,670,723.1458068470622,2.94010600191541,2303.9262800011784,288.9082840236686
1784634708,100,,Aggregated,37.900000,0.400000,680,900,1100,1100,1400,1600,1800,1900,2200,2300,2300,2390,19,680,730.2040479904592,2.94010600191541,2303.9262800011784,288.58535564853554
1784634709,100,,Aggregated,35.300000,0.400000,690,920,1100,1200,1400,1600,1800,2000,2300,2300,2300,2425,19,690,743.7642903489267,2.94010600191541,2314.3470890063327,288.6721649484536
1784634710,100,,Aggregated,34.400000,0.300000,700,930,1100,1200,1400,1600,1900,2000,2300,2300,2300,2472,19,700,749.9105301691283,2.94010600191541,2314.3470890063327,289.00728155339806
1784634711,100,,Aggregated,34.400000,0.300000,690,920,1100,1200,1400,1600,1900,2000,2300,2300,2300,2513,21,690,744.7997717290647,2.94010600191541,2314.3470890063327,288.98209311579785
1784634712,100,,Aggregated,34.400000,0.300000,690,920,1100,1100,1400,1600,1900,2000,2300,2300,2300,2545,21,690,741.3978470244087,2.94010600191541,2314.3470890063327,288.92023575638507
1784634713,100,,Aggregated,34.600000,0.500000,690,910,1100,1100,1400,1600,1900,2000,2300,2300,2300,2579,23,690,742.0760615653841,2.94010600191541,2314.3470890063327,288.60915083365643
1784634714,100,,Aggregated,34.000000,0.500000,690,910,1100,1100,1400,1600,1800,2000,2300,2300,2300,2622,23,690,741.1629098021115,2.94010600191541,2314.3470890063327,289.1796338672769
1784634715,100,,Aggregated,34.700000,0.400000,690,900,1100,1100,1400,1600,1800,2000,2300,2300,2300,2663,24,690,736.749101831074,2.94010600191541,2314.3470890063327,289.44911753661285
1784634716,100,,Aggregated,34.800000,0.500000,680,900,1100,1100,1400,1600,1800,2000,2300,2300,2300,2697,25,680,734.9748158999371,2.94010600191541,2314.3470890063327,289.69595847237673
1784634717,100,,Aggregated,34.400000,0.500000,680,900,1000,1100,1400,1600,1800,2000,2300,2300,2300,2740,25,680,731.4873645536837,2.94010600191541,2314.3470890063327,289.278102189781
1784634718,100,,Aggregated,34.700000,0.500000,670,890,1000,1100,1400,1600,1800,2000,2300,2300,2300,2786,25,670,727.0132265000225,2.94010600191541,2314.3470890063327,289.21392677674083
1784634719,100,,Aggregated,36.700000,0.600000,670,880,1000,1100,1400,1600,1800,2000,2300,2300,2300,2818,25,670,722.6895750922566,2.94010600191541,2314.3470890063327,289.3999290276792
1784634720,100,,Aggregated,38.700000,0.600000,670,870,1000,1100,1400,1600,1800,2000,2300,2300,2300,2862,25,670,719.6482721296122,2.94010600191541,2314.3470890063327,289.2012578616352
1784634721,100,,Aggregated,39.200000,0.600000,660,870,1000,1100,1400,1600,1800,2000,2300,2300,2300,2898,25,660,716.0758760897359,2.94010600191541,2314.3470890063327,288.99378881987576
1784634722,100,,Aggregated,39.200000,0.600000,660,870,1000,1100,1400,1600,1800,2000,2300,2300,2300,2938,25,660,713.5663529340068,2.94010600191541,2314.3470890063327,288.23995915588836
1784634723,100,,Aggregated,38.400000,0.400000,650,860,1000,1100,1400,1600,1800,2000,2300,2300,2300,2983,26,650,710.0075959849021,2.94010600191541,2314.3470890063327,288.10593362386857
1784634724,100,,Aggregated,39.200000,0.400000,650,850,1000,1100,1400,1600,1800,1900,2200,2300,2300,3038,26,650,700.4584860605626,2.94010600191541,2314.3470890063327,288.0437788018433
1784634725,100,,Aggregated,39.600000,0.400000,640,840,1000,1100,1400,1600,1800,1900,2200,2300,2300,3070,26,640,696.1053043124017,2.94010600191541,2314.3470890063327,287.8237785016287
1784634726,100,,Aggregated,41.200000,0.300000,640,840,1000,1100,1400,1600,1800,1900,2200,2300,2300,3111,26,640,692.9230735786492,2.94010600191541,2314.3470890063327,287.41080038572807
1784634727,100,,Aggregated,40.200000,0.200000,630,840,990,1100,1400,1600,1800,1900,2200,2300,2300,3156,27,630,690.1482758191573,2.94010600191541,2314.3470890063327,287.75316856780734
1784634728,100,,Aggregated,41.600000,0.200000,630,830,980,1100,1300,1600,1800,1900,2200,2300,2300,3191,27,630,686.4512697716212,2.94010600191541,2314.3470890063327,288.09558132246946
1784634729,100,,Aggregated,41.900000,0.100000,630,830,980,1100,1300,1600,1800,1900,2200,2300,2300,3219,27,630,685.1374031283862,2.94010600191541,2314.3470890063327,287.83566324945633
1784634730,100,,Aggregated,40.600000,0.200000,630,840,990,1100,1300,1600,1800,1900,2200,2300,2300,3254,27,630,688.0960276767778,2.94010600191541,2314.3470890063327,287.6988322065151
1784634731,100,,Aggregated,40.000000,0.200000,640,840,990,1100,1300,1600,1800,1900,2200,2300,2300,3284,27,640,691.0378887470187,2.94010600191541,2314.3470890063327,287.7289890377588
1784634732,100,,Aggregated,39.000000,0.200000,640,840,990,1100,1400,1600,1800,1900,2200,2300,2300,3325,27,640,694.2694683880227,2.94010600191541,2314.3470890063327,288.06075187969924
1784634733,100,,Aggregated,38.500000,0.200000,640,840,990,1100,1400,1600,1800,1900,2200,2300,2300,3363,28,640,694.3299214270264,2.94010600191541,2314.3470890063327,288.3208444840916
1784634734,100,,Aggregated,39.100000,0.200000,640,850,1000,1100,1400,1600,1800,1900,2200,2300,2300,3393,28,640,694.3413755122598,2.94010600191541,2314.3470890063327,288.37223695844386
1784634735,100,,Aggregated,38.200000,0.100000,640,850,1000,1100,1400,1600,1800,1900,2200,2300,2300,3430,28,640,696.1986537423292,2.94010600191541,2314.3470890063327,288.5451895043732
1784634736,100,,Aggregated,35.900000,0.200000,640,850,1000,1100,1400,1600,1800,1900,2200,2300,2300,3475,28,640,698.085129995104,2.94010600191541,2314.3470890063327,289.64517985611513
1784634737,100,,Aggregated,36.300000,0.200000,640,850,1000,1100,1400,1600,1800,1900,2200,2300,2300,3512,28,640,697.6822168502371,2.94010600191541,2314.3470890063327,289.8049544419134
1784634738,100,,Aggregated,36.400000,0.200000,640,850,1000,1100,1400,1600,1800,1900,2200,2300,2300,3549,28,640,696.6785494218285,2.94010600191541,2314.3470890063327,289.73710904480134
1784634739,100,,Aggregated,35.400000,0.200000,640,850,1000,1100,1400,1600,1800,1900,2200,2300,2300,3583,29,640,695.8134754962339,2.94010600191541,2314.3470890063327,289.52330449344123
1784634740,100,,Aggregated,35.800000,0.100000,640,850,1000,1100,1400,1600,1800,1900,2200,2300,2300,3622,29,640,695.6538208337752,2.94010600191541,2314.3470890063327,289.3594699061292
1784634741,100,,Aggregated,36.000000,0.200000,650,850,1000,1100,1400,1600,1800,1900,2200,2300,2300,3654,29,650,696.6971556685494,2.94010600191541,2314.3470890063327,288.80514504652433
1784634742,100,,Aggregated,36.600000,0.200000,650,850,1000,1100,1400,1600,1800,1900,2200,2300,2300,3689,29,650,695.8306517668605,2.94010600191541,2314.3470890063327,288.9395500135538
1784634743,100,,Aggregated,36.800000,0.200000,650,850,1000,1100,1300,1600,1800,1900,2200,2300,2300,3731,29,650,696.3649582412208,2.94010600191541,2314.3470890063327,289.0235861699276
1784634744,100,,Aggregated,36.400000,0.200000,650,840,1000,1100,1300,1600,1800,1900,2200,2300,2300,3767,29,650,695.6097149607116,2.94010600191541,2314.3470890063327,289.4539421290151
1784634745,100,,Aggregated,36.400000,0.200000,650,840,1000,1100,1300,1600,1800,1900,2200,2300,2300,3806,29,650,695.0051491216525,2.94010600191541,2314.3470890063327,289.21728849185496
1784634746,100,,Aggregated,37.400000,0.100000,650,840,990,1100,1300,1600,1800,1900,2200,2300,2300,3834,29,650,695.5412092420327,2.94010600191541,2314.3470890063327,288.62728221178924
1784634747,100,,Aggregated,37.600000,0.100000,650,850,1000,1100,1300,1500,1800,1900,2200,2300,2300,3869,29,650,698.7531677554994,2.94010600191541,2314.3470890063327,288.64900491082966
1784634748,100,,Aggregated,36.000000,0.100000,660,850,1000,1100,1300,1500,1800,1900,2200,2300,2300,3911,31,660,702.0687391301686,2.94010600191541,2314.3470890063327,288.82587573510614
1784634749,100,,Aggregated,35.700000,0.100000,650,850,1000,1100,1300,1500,1800,1900,2200,2300,2300,3943,32,650,701.8285590593722,2.94010600191541,2314.3470890063327,288.46386000507226
1784634750,100,,Aggregated,35.400000,0.300000,650,850,1000,1100,1300,1500,1700,1900,2200,2300,2300,3979,32,650,701.6611986602503,2.94010600191541,2314.3470890063327,288.12892686604675
1784634751,100,,Aggregated,36.100000,0.300000,650,850,1000,1100,1300,1500,1700,1900,2200,2300,2300,4020,32,650,700.6289545983111,2.94010600191541,2314.3470890063327,287.52064676616914
1784634752,100,,Aggregated,35.800000,0.300000,650,850,990,1100,1300,1500,1700,1900,2200,2300,2300,4049,32,650,699.8730509318867,2.94010600191541,2314.3470890063327,287.367992096814
1784634753,100,,Aggregated,36.100000,0.300000,660,850,990,1100,1300,1500,1700,1900,2200,2300,2300,4094,33,660,700.5267083007147,2.94010600191541,2314.3470890063327,287.5207620908647
